일자,시간,권역,전력거래량
2023-08-17,23:00:00,동부,435.7318934
2023-08-18,00:00:00,동부,417.3785694
2023-08-17,01:00:00,수도권,65.952072
2023-08-17,02:00:00,수도권,62.55047520000001
2023-08-17,03:00:00,수도권,61.343627100000006
2023-08-17,04:00:00,수도권,61.131501400000005
2023-08-17,05:00:00,수도권,61.0383778
2023-08-17,06:00:00,수도권,60.9173671
2023-08-17,07:00:00,수도권,60.8551934
2023-08-17,08:00:00,수도권,62.071562300000004
2023-08-17,09:00:00,수도권,64.8763352
2023-08-17,10:00:00,수도권,77.20870790000001
2023-08-17,11:00:00,수도권,76.164214
2023-08-17,12:00:00,수도권,77.4622158
2023-08-17,13:00:00,수도권,77.0794664
2023-08-17,14:00:00,수도권,77.5557759
2023-08-17,15:00:00,수도권,76.5420423
2023-08-17,16:00:00,수도권,74.39573870000001
2023-08-17,17:00:00,수도권,75.4480046
2023-08-17,18:00:00,수도권,70.9411736
2023-08-17,19:00:00,수도권,68.2894024
2023-08-17,20:00:00,수도권,67.71416819999999
2023-08-17,21:00:00,수도권,67.3119989
2023-08-17,22:00:00,수도권,69.16876529999999
2023-08-17,23:00:00,수도권,72.7931935
2023-08-18,00:00:00,수도권,71.65016399999999
2023-08-17,01:00:00,중부,3.4350119999999995
2023-08-17,02:00:00,중부,0.6331073
2023-08-17,03:00:00,중부,0.6414715
2023-08-17,04:00:00,중부,0.6457623
2023-08-17,05:00:00,중부,0.6423151
2023-08-17,06:00:00,중부,0.6479313999999999
2023-08-17,07:00:00,중부,0.6652812
2023-08-17,08:00:00,중부,0.8175831
2023-08-17,09:00:00,중부,1.0787025
2023-08-17,10:00:00,중부,1.3162886999999999
2023-08-17,11:00:00,중부,1.4420636999999998
2023-08-17,12:00:00,중부,1.4761766
2023-08-17,13:00:00,중부,1.4948527
2023-08-17,14:00:00,중부,1.5599497
2023-08-17,15:00:00,중부,1.4247999999999998
2023-08-17,16:00:00,중부,1.3395467
2023-08-17,17:00:00,중부,1.1443173
2023-08-17,18:00:00,중부,0.9076197
2023-08-17,19:00:00,중부,0.6678643
2023-08-17,20:00:00,중부,0.6349457000000001
2023-08-17,21:00:00,중부,0.6302873
2023-08-17,22:00:00,중부,0.6241642
2023-08-17,23:00:00,중부,0.6381694
2023-08-18,00:00:00,중부,0.6346015
2023-08-17,01:00:00,남부,395.7042251
2023-08-17,02:00:00,남부,395.624827
2023-08-17,03:00:00,남부,395.5975573
2023-08-17,04:00:00,남부,395.6870503
2023-08-17,05:00:00,남부,395.9957393
2023-08-17,06:00:00,남부,396.3577947
2023-08-17,07:00:00,남부,396.7474982
2023-08-17,08:00:00,남부,398.5685562
2023-08-17,09:00:00,남부,400.632878
2023-08-17,10:00:00,남부,401.781209
2023-08-17,11:00:00,남부,401.97380929999997
2023-08-17,12:00:00,남부,402.4817578
2023-08-17,13:00:00,남부,402.1586109
2023-08-17,14:00:00,남부,401.4879754
2023-08-17,15:00:00,남부,401.4309617
2023-08-17,16:00:00,남부,410.5976332
2023-08-17,17:00:00,남부,445.8153026
2023-08-17,18:00:00,남부,488.25556130000007
2023-08-17,19:00:00,남부,513.4528395
2023-08-17,20:00:00,남부,509.6213417
2023-08-17,21:00:00,남부,477.3290685
2023-08-17,22:00:00,남부,426.36117
2023-08-17,23:00:00,남부,396.98645849999997
2023-08-18,00:00:00,남부,397.207924
2023-08-18,01:00:00,동부,382.2493067
2023-08-18,02:00:00,동부,372.2898707
2023-08-18,03:00:00,동부,371.715992
2023-08-18,04:00:00,동부,371.23966959999996
2023-08-18,05:00:00,동부,371.5029943
2023-08-18,06:00:00,동부,371.24215250000003
2023-08-18,07:00:00,동부,374.5397775
2023-08-18,08:00:00,동부,382.0111613
2023-08-18,09:00:00,동부,391.2541354
2023-08-18,10:00:00,동부,415.3266047
2023-08-18,11:00:00,동부,430.6297065
2023-08-18,12:00:00,동부,436.8860475
2023-08-18,13:00:00,동부,438.1708941
2023-08-18,14:00:00,동부,430.84083549999997
2023-08-18,15:00:00,동부,431.83488100000005
2023-08-18,16:00:00,동부,436.17698540000004
2023-08-18,17:00:00,동부,427.86603240000005
2023-08-18,18:00:00,동부,451.9162394
2023-08-18,19:00:00,동부,446.90744750000005
2023-08-18,20:00:00,동부,452.7110197
2023-08-18,21:00:00,동부,446.14989729999996
2023-08-18,22:00:00,동부,432.95583589999995
2023-08-18,23:00:00,동부,408.35517070000003
2023-08-19,00:00:00,동부,389.0957869
2023-08-18,01:00:00,수도권,62.272574199999994
2023-08-18,02:00:00,수도권,61.1048038
2023-08-18,03:00:00,수도권,60.611763800000006
2023-08-18,04:00:00,수도권,60.4426735
2023-08-18,05:00:00,수도권,60.510449200000004
2023-08-18,06:00:00,수도권,60.472804599999996
2023-08-18,07:00:00,수도권,60.7271653
2023-08-18,08:00:00,수도권,60.645962499999996
2023-08-18,09:00:00,수도권,60.824867700000006
2023-08-18,10:00:00,수도권,64.024527
2023-08-18,11:00:00,수도권,77.2815576
2023-08-18,12:00:00,수도권,77.0033816
2023-08-18,13:00:00,수도권,76.9600956
2023-08-18,14:00:00,수도권,75.1416643
2023-08-18,15:00:00,수도권,62.1206865
2023-08-18,16:00:00,수도권,60.912561200000006
2023-08-18,17:00:00,수도권,62.458698500000004
2023-08-18,18:00:00,수도권,60.867012
2023-08-18,19:00:00,수도권,61.436412
2023-08-18,20:00:00,수도권,63.153135299999995
2023-08-18,21:00:00,수도권,60.783788200000004
2023-08-18,22:00:00,수도권,63.936322399999995
2023-08-18,23:00:00,수도권,68.4654706
2023-08-19,00:00:00,수도권,64.79794530000001
2023-08-18,01:00:00,중부,0.6296843
2023-08-18,02:00:00,중부,0.6364073
2023-08-18,03:00:00,중부,0.6275383
2023-08-18,04:00:00,중부,0.6326728
2023-08-18,05:00:00,중부,0.6390606
2023-08-18,06:00:00,중부,0.6371081000000001
2023-08-18,07:00:00,중부,0.6505225
2023-08-18,08:00:00,중부,0.8175518
2023-08-18,09:00:00,중부,1.0829948
2023-08-18,10:00:00,중부,1.3188943
2023-08-18,11:00:00,중부,1.505432
2023-08-18,12:00:00,중부,1.6034332
2023-08-18,13:00:00,중부,1.5858929
2023-08-18,14:00:00,중부,1.530404
2023-08-18,15:00:00,중부,1.5275215
2023-08-18,16:00:00,중부,1.4214078
2023-08-18,17:00:00,중부,1.1521718
2023-08-18,18:00:00,중부,0.7624536
2023-08-18,19:00:00,중부,0.6441054
2023-08-18,20:00:00,중부,0.6399984
2023-08-18,21:00:00,중부,0.6327694
2023-08-18,22:00:00,중부,0.6359032
2023-08-18,23:00:00,중부,0.6397359
2023-08-19,00:00:00,중부,0.634023
2023-08-18,01:00:00,남부,396.6828321
2023-08-18,02:00:00,남부,396.4232003
2023-08-18,03:00:00,남부,396.46651940000004
2023-08-18,04:00:00,남부,396.52201230000003
2023-08-18,05:00:00,남부,396.9267381
2023-08-18,06:00:00,남부,397.0032231
2023-08-18,07:00:00,남부,397.3370202
2023-08-18,08:00:00,남부,400.1833443
2023-08-18,09:00:00,남부,403.16577670000004
2023-08-18,10:00:00,남부,403.77358979999997
2023-08-18,11:00:00,남부,403.9874032
2023-08-18,12:00:00,남부,403.6243571
2023-08-18,13:00:00,남부,404.09561429999997
2023-08-18,14:00:00,남부,404.64268189999996
2023-08-18,15:00:00,남부,405.2873384
2023-08-18,16:00:00,남부,410.6078845
2023-08-18,17:00:00,남부,429.8787695
2023-08-18,18:00:00,남부,469.7653883
2023-08-18,19:00:00,남부,535.1873659
2023-08-18,20:00:00,남부,548.3955699
2023-08-18,21:00:00,남부,548.4188404
2023-08-18,22:00:00,남부,534.5726294
2023-08-18,23:00:00,남부,461.41968230000003
2023-08-19,00:00:00,남부,400.8183678
2023-08-19,01:00:00,동부,378.18051019999996
2023-08-19,02:00:00,동부,374.8476473
2023-08-19,03:00:00,동부,374.1823068
2023-08-19,04:00:00,동부,372.88158880000003
2023-08-19,05:00:00,동부,374.6734174
2023-08-19,06:00:00,동부,375.4104125
2023-08-19,07:00:00,동부,381.0006821
2023-08-19,08:00:00,동부,389.9347659
2023-08-19,09:00:00,동부,406.1984721
2023-08-19,10:00:00,동부,454.40921710000003
2023-08-19,11:00:00,동부,463.708962
2023-08-19,12:00:00,동부,456.7201985
2023-08-19,13:00:00,동부,442.1190721
2023-08-19,14:00:00,동부,476.74965979999996
2023-08-19,15:00:00,동부,513.5667706
2023-08-19,16:00:00,동부,532.7361207
2023-08-19,17:00:00,동부,511.23828999999995
2023-08-19,18:00:00,동부,509.10510459999995
2023-08-19,19:00:00,동부,510.4595048
2023-08-19,20:00:00,동부,493.67993809999996
2023-08-19,21:00:00,동부,452.1269934
2023-08-19,22:00:00,동부,426.86014969999997
2023-08-19,23:00:00,동부,423.5418928
2023-08-20,00:00:00,동부,414.97997590000006
2023-08-19,01:00:00,수도권,61.30559530000001
2023-08-19,02:00:00,수도권,61.24680059999999
2023-08-19,03:00:00,수도권,59.7768187
2023-08-19,04:00:00,수도권,59.6367365
2023-08-19,05:00:00,수도권,59.824347
2023-08-19,06:00:00,수도권,59.8846996
2023-08-19,07:00:00,수도권,61.108617300000006
2023-08-19,08:00:00,수도권,63.191828
2023-08-19,09:00:00,수도권,67.72156989999999
2023-08-19,10:00:00,수도권,77.5266671
2023-08-19,11:00:00,수도권,77.4634198
2023-08-19,12:00:00,수도권,77.157169
2023-08-19,13:00:00,수도권,75.2174991
2023-08-19,14:00:00,수도권,74.8132701
2023-08-19,15:00:00,수도권,73.9424047
2023-08-19,16:00:00,수도권,74.0773502
2023-08-19,17:00:00,수도권,75.3480656
2023-08-19,18:00:00,수도권,73.364798
2023-08-19,19:00:00,수도권,73.5343669
2023-08-19,20:00:00,수도권,73.6344072
2023-08-19,21:00:00,수도권,73.81464150000001
2023-08-19,22:00:00,수도권,74.0655663
2023-08-19,23:00:00,수도권,70.7781491
2023-08-20,00:00:00,수도권,74.3462178
2023-08-19,01:00:00,중부,0.6394704
2023-08-19,02:00:00,중부,0.6365534
2023-08-19,03:00:00,중부,0.638699
2023-08-19,04:00:00,중부,0.6435198
2023-08-19,05:00:00,중부,0.6490161
2023-08-19,06:00:00,중부,0.6438573
2023-08-19,07:00:00,중부,0.6583286
2023-08-19,08:00:00,중부,0.8297395
2023-08-19,09:00:00,중부,1.0949662999999998
2023-08-19,10:00:00,중부,1.3390361
2023-08-19,11:00:00,중부,1.5705033
2023-08-19,12:00:00,중부,1.9673569
2023-08-19,13:00:00,중부,1.9133649
2023-08-19,14:00:00,중부,3.3662925
2023-08-19,15:00:00,중부,4.057282
2023-08-19,16:00:00,중부,3.6753444
2023-08-19,17:00:00,중부,3.5489485000000003
2023-08-19,18:00:00,중부,3.1801021
2023-08-19,19:00:00,중부,3.0615737
2023-08-19,20:00:00,중부,2.7102565
2023-08-19,21:00:00,중부,0.6370273
2023-08-19,22:00:00,중부,0.6320704
2023-08-19,23:00:00,중부,0.6359517
2023-08-20,00:00:00,중부,0.6718200000000001
2023-08-19,01:00:00,남부,397.0376238
2023-08-19,02:00:00,남부,397.1014637
2023-08-19,03:00:00,남부,396.922247
2023-08-19,04:00:00,남부,396.7101612
2023-08-19,05:00:00,남부,397.1335908
2023-08-19,06:00:00,남부,397.72939329999997
2023-08-19,07:00:00,남부,405.0813474
2023-08-19,08:00:00,남부,452.30269699999997
2023-08-19,09:00:00,남부,518.4743418
2023-08-19,10:00:00,남부,507.3099676
2023-08-19,11:00:00,남부,499.09297260000005
2023-08-19,12:00:00,남부,437.96423919999995
2023-08-19,13:00:00,남부,425.58433779999996
2023-08-19,14:00:00,남부,424.4065211
2023-08-19,15:00:00,남부,441.95335370000004
2023-08-19,16:00:00,남부,480.23135570000005
2023-08-19,17:00:00,남부,560.457337
2023-08-19,21:00:00,남부,552.1633303
2023-08-19,22:00:00,남부,549.5975376
2023-08-19,23:00:00,남부,550.5949839
2023-08-20,00:00:00,남부,552.3670079999999
2023-08-20,01:00:00,동부,376.6464868
2023-08-20,02:00:00,동부,374.941192
2023-08-20,03:00:00,동부,367.79473659999996
2023-08-20,04:00:00,동부,365.5192667
2023-08-20,05:00:00,동부,365.38122469999996
2023-08-20,06:00:00,동부,365.27870210000003
2023-08-20,07:00:00,동부,368.5047575
2023-08-20,08:00:00,동부,379.1159495
2023-08-20,09:00:00,동부,404.54955329999996
2023-08-20,10:00:00,동부,435.22134239999997
2023-08-20,11:00:00,동부,450.1063964
2023-08-20,12:00:00,동부,450.16669979999995
2023-08-20,13:00:00,동부,468.04499930000003
2023-08-20,14:00:00,동부,501.26764560000004
2023-08-20,15:00:00,동부,512.0659016
2023-08-20,16:00:00,동부,513.4337492
2023-08-20,17:00:00,동부,503.43492729999997
2023-08-20,18:00:00,동부,495.855317
2023-08-20,19:00:00,동부,506.10221570000004
2023-08-20,20:00:00,동부,505.2436288
2023-08-20,21:00:00,동부,478.74560030000004
2023-08-20,22:00:00,동부,379.7630547
2023-08-20,23:00:00,동부,324.8377562
2023-08-21,00:00:00,동부,342.0840576
2023-08-20,01:00:00,수도권,74.1871469
2023-08-20,02:00:00,수도권,71.0768413
2023-08-20,03:00:00,수도권,64.35526519999999
2023-08-20,04:00:00,수도권,60.4194135
2023-08-20,05:00:00,수도권,60.4139043
2023-08-20,06:00:00,수도권,60.614912200000006
2023-08-20,07:00:00,수도권,61.1616667
2023-08-20,08:00:00,수도권,63.6068127
2023-08-20,09:00:00,수도권,68.51115899999999
2023-08-20,10:00:00,수도권,76.6714338
2023-08-20,11:00:00,수도권,76.3711617
2023-08-20,12:00:00,수도권,74.50999329999999
2023-08-20,13:00:00,수도권,73.7273303
2023-08-20,14:00:00,수도권,74.6490612
2023-08-20,15:00:00,수도권,75.2104708
2023-08-20,16:00:00,수도권,74.1580445
2023-08-20,17:00:00,수도권,72.7656081
2023-08-20,18:00:00,수도권,73.1035715
2023-08-20,19:00:00,수도권,73.86479349999999
2023-08-20,20:00:00,수도권,73.5628752
2023-08-20,21:00:00,수도권,73.7218448
2023-08-20,22:00:00,수도권,73.86703179999999
2023-08-20,23:00:00,수도권,74.25234789999999
2023-08-21,00:00:00,수도권,76.3643148
2023-08-20,01:00:00,중부,0.6807149
2023-08-20,02:00:00,중부,0.6787620000000001
2023-08-20,03:00:00,중부,0.6785692
2023-08-20,04:00:00,중부,0.6830527
2023-08-20,05:00:00,중부,0.6798708
2023-08-20,06:00:00,중부,0.6825948000000001
2023-08-20,07:00:00,중부,0.6929881
2023-08-20,08:00:00,중부,0.8313281
2023-08-20,09:00:00,중부,1.0693119
2023-08-20,10:00:00,중부,1.2538842000000001
2023-08-20,11:00:00,중부,1.2457017000000001
2023-08-20,12:00:00,중부,1.3403062000000001
2023-08-20,13:00:00,중부,1.5283489
2023-08-20,14:00:00,중부,3.2352927
2023-08-20,15:00:00,중부,3.4250059999999998
2023-08-20,16:00:00,중부,3.1757595
2023-08-20,17:00:00,중부,2.9318736999999997
2023-08-20,18:00:00,중부,3.1503274
2023-08-20,19:00:00,중부,3.0453628999999998
2023-08-20,20:00:00,중부,2.8825396999999997
2023-08-20,21:00:00,중부,1.6822814000000001
2023-08-20,22:00:00,중부,0.6503181
2023-08-20,23:00:00,중부,0.6506312000000001
2023-08-21,00:00:00,중부,0.6503181
2023-08-20,01:00:00,남부,493.1613458
2023-08-20,02:00:00,남부,437.36745440000004
2023-08-20,03:00:00,남부,399.8484607
2023-08-20,04:00:00,남부,399.5477621
2023-08-20,05:00:00,남부,399.7566959
2023-08-20,06:00:00,남부,412.7535637
2023-08-20,07:00:00,남부,474.1537896
2023-08-20,08:00:00,남부,537.0296711
2023-08-20,09:00:00,남부,552.5516749000001
2023-08-20,10:00:00,남부,559.1757614
2023-08-20,19:00:00,남부,562.2362367
2023-08-20,20:00:00,남부,561.3420116
2023-08-20,21:00:00,남부,555.1917202
2023-08-20,22:00:00,남부,555.1501824
2023-08-20,23:00:00,남부,556.1567653
2023-08-21,00:00:00,남부,529.7498294
2023-08-21,01:00:00,동부,377.044041
2023-08-21,02:00:00,동부,382.14717110000004
2023-08-21,03:00:00,동부,375.0776291
2023-08-21,04:00:00,동부,376.8504915
2023-08-21,05:00:00,동부,375.1914044
2023-08-21,06:00:00,동부,380.15389089999996
2023-08-21,07:00:00,동부,385.0366758
2023-08-21,08:00:00,동부,410.6413676
2023-08-21,09:00:00,동부,452.8664078
2023-08-21,10:00:00,동부,512.5361132
2023-08-21,11:00:00,동부,514.4284322000001
2023-08-21,12:00:00,동부,513.1312734
2023-08-21,13:00:00,동부,484.2551764
2023-08-21,14:00:00,동부,500.81915849999996
2023-08-21,15:00:00,동부,510.7774107
2023-08-21,16:00:00,동부,507.07768640000006
2023-08-21,17:00:00,동부,482.6204113
2023-08-21,18:00:00,동부,488.0432941
2023-08-21,19:00:00,동부,482.82949840000003
2023-08-21,20:00:00,동부,491.6072169
2023-08-21,21:00:00,동부,493.5197683
2023-08-21,22:00:00,동부,441.3121956
2023-08-21,23:00:00,동부,407.7917288
2023-08-22,00:00:00,동부,397.5436859
2023-08-21,01:00:00,수도권,74.87278649999999
2023-08-21,02:00:00,수도권,70.7512234
2023-08-21,03:00:00,수도권,62.2286165
2023-08-21,04:00:00,수도권,60.3272995
2023-08-21,05:00:00,수도권,60.8777391
2023-08-21,06:00:00,수도권,61.6640444
2023-08-21,07:00:00,수도권,62.9122872
2023-08-21,08:00:00,수도권,66.3195925
2023-08-21,09:00:00,수도권,72.0078702
2023-08-21,10:00:00,수도권,75.2537049
2023-08-21,11:00:00,수도권,75.7643764
2023-08-21,12:00:00,수도권,76.2204485
2023-08-21,13:00:00,수도권,76.868886
2023-08-21,14:00:00,수도권,76.950114
2023-08-21,15:00:00,수도권,77.0461526
2023-08-21,16:00:00,수도권,77.08133289999999
2023-08-21,17:00:00,수도권,74.92645250000001
2023-08-21,18:00:00,수도권,74.48864069999999
2023-08-21,19:00:00,수도권,73.097947
2023-08-21,20:00:00,수도권,74.72360619999999
2023-08-21,21:00:00,수도권,71.80277939999999
2023-08-21,22:00:00,수도권,68.4423908
2023-08-21,23:00:00,수도권,67.40800060000001
2023-08-22,00:00:00,수도권,69.76496929999999
2023-08-21,01:00:00,중부,0.6494497
2023-08-21,02:00:00,중부,0.6788106
2023-08-21,03:00:00,중부,0.6734589
2023-08-21,04:00:00,중부,0.6579591
2023-08-21,05:00:00,중부,0.6470876999999999
2023-08-21,06:00:00,중부,0.6606827
2023-08-21,07:00:00,중부,0.6554913
2023-08-21,08:00:00,중부,0.687678
2023-08-21,09:00:00,중부,0.7608151999999999
2023-08-21,10:00:00,중부,0.8856175000000001
2023-08-21,11:00:00,중부,0.8717755
2023-08-21,12:00:00,중부,0.8197236999999999
2023-08-21,13:00:00,중부,0.9962728999999999
2023-08-21,14:00:00,중부,3.003501
2023-08-21,15:00:00,중부,3.500984
2023-08-21,16:00:00,중부,3.5720779
2023-08-21,17:00:00,중부,3.2461033
2023-08-21,18:00:00,중부,3.2539304000000002
2023-08-21,19:00:00,중부,2.3012691
2023-08-21,20:00:00,중부,0.859788
2023-08-21,21:00:00,중부,0.6545365000000001
2023-08-21,22:00:00,중부,0.6528733
2023-08-21,23:00:00,중부,0.6607791
2023-08-22,00:00:00,중부,0.6572109
2023-08-21,01:00:00,남부,423.5656885
2023-08-21,02:00:00,남부,405.279665
2023-08-21,03:00:00,남부,404.945989
2023-08-21,04:00:00,남부,403.9984844
2023-08-21,05:00:00,남부,403.5240129
2023-08-21,06:00:00,남부,414.31349200000005
2023-08-21,07:00:00,남부,483.3287771
2023-08-21,08:00:00,남부,545.692975
2023-08-21,09:00:00,남부,557.9512351000001
2023-08-21,10:00:00,남부,558.9128028
2023-08-21,12:00:00,남부,560.9651114999999
2023-08-21,13:00:00,남부,562.5965659000001
2023-08-21,15:00:00,남부,562.1602406
2023-08-21,16:00:00,남부,562.2170222
2023-08-21,17:00:00,남부,562.7741486
2023-08-21,18:00:00,남부,561.2214783000001
2023-08-21,19:00:00,남부,559.3798973
2023-08-21,20:00:00,남부,559.1771550000001
2023-08-21,21:00:00,남부,556.9156131
2023-08-21,22:00:00,남부,557.1219822
2023-08-21,23:00:00,남부,557.0899538
2023-08-22,00:00:00,남부,557.3536591
2023-08-22,01:00:00,동부,389.4041645
2023-08-22,02:00:00,동부,394.4139779
2023-08-22,03:00:00,동부,396.6091441
2023-08-22,04:00:00,동부,397.0482336
2023-08-22,05:00:00,동부,396.19326609999996
2023-08-22,06:00:00,동부,389.5616278
2023-08-22,07:00:00,동부,386.2197471
2023-08-22,08:00:00,동부,392.55856800000004
2023-08-22,09:00:00,동부,413.28863490000003
2023-08-22,10:00:00,동부,477.29578039999996
2023-08-22,11:00:00,동부,491.3094104
2023-08-22,12:00:00,동부,476.0134956
2023-08-22,13:00:00,동부,493.6325514
2023-08-22,14:00:00,동부,523.4741472
2023-08-22,15:00:00,동부,532.9673965
2023-08-22,16:00:00,동부,520.1864830000001
2023-08-22,17:00:00,동부,497.38657489999997
2023-08-22,18:00:00,동부,496.4329067
2023-08-22,19:00:00,동부,503.8585786
2023-08-22,20:00:00,동부,505.50121509999997
2023-08-22,21:00:00,동부,474.61557460000006
2023-08-22,22:00:00,동부,425.9075865
2023-08-22,23:00:00,동부,418.01435069999997
2023-08-23,00:00:00,동부,412.50616520000005
2023-08-22,01:00:00,수도권,62.987255600000005
2023-08-22,02:00:00,수도권,64.6179456
2023-08-22,03:00:00,수도권,60.9221816
2023-08-22,04:00:00,수도권,60.14211769999999
2023-08-22,05:00:00,수도권,60.630503999999995
2023-08-22,06:00:00,수도권,60.6926405
2023-08-22,07:00:00,수도권,60.488848399999995
2023-08-22,08:00:00,수도권,60.529839700000004
2023-08-22,09:00:00,수도권,72.41602259999999
2023-08-22,10:00:00,수도권,75.0927044
2023-08-22,11:00:00,수도권,74.8777764
2023-08-22,12:00:00,수도권,74.40163659999999
2023-08-22,13:00:00,수도권,75.0219527
2023-08-22,14:00:00,수도권,74.6274096
2023-08-22,15:00:00,수도권,74.5313903
2023-08-22,16:00:00,수도권,74.6178489
2023-08-22,17:00:00,수도권,74.5687105
2023-08-22,18:00:00,수도권,74.45678410000001
2023-08-22,19:00:00,수도권,74.3355373
2023-08-22,20:00:00,수도권,74.9115901
2023-08-22,21:00:00,수도권,74.8048167
2023-08-22,22:00:00,수도권,72.5009598
2023-08-22,23:00:00,수도권,74.6088073
2023-08-23,00:00:00,수도권,69.9313171
2023-08-22,01:00:00,중부,0.654246
2023-08-22,02:00:00,중부,0.6567292
2023-08-22,03:00:00,중부,0.6507989000000001
2023-08-22,04:00:00,중부,0.6596935
2023-08-22,05:00:00,중부,0.6551617000000001
2023-08-22,06:00:00,중부,0.6556197
2023-08-22,07:00:00,중부,0.669057
2023-08-22,08:00:00,중부,0.8373504
2023-08-22,09:00:00,중부,1.1355661
2023-08-22,10:00:00,중부,1.158539
2023-08-22,11:00:00,중부,0.8851395999999999
2023-08-22,12:00:00,중부,0.9497963
2023-08-22,13:00:00,중부,1.233276
2023-08-22,14:00:00,중부,3.081258
2023-08-22,15:00:00,중부,3.5236241999999995
2023-08-22,16:00:00,중부,3.1472499
2023-08-22,17:00:00,중부,2.8867043
2023-08-22,18:00:00,중부,2.8877318
2023-08-22,19:00:00,중부,1.7183150999999999
2023-08-22,20:00:00,중부,0.6237227
2023-08-22,21:00:00,중부,0.6188415
2023-08-22,22:00:00,중부,0.6037754
2023-08-22,23:00:00,중부,0.6030284
2023-08-23,00:00:00,중부,0.6055113000000001
2023-08-22,01:00:00,남부,489.4896638
2023-08-22,02:00:00,남부,405.6630845
2023-08-22,03:00:00,남부,405.7782496
2023-08-22,04:00:00,남부,405.8576854
2023-08-22,05:00:00,남부,405.93120680000004
2023-08-22,06:00:00,남부,405.8378561
2023-08-22,07:00:00,남부,405.81405370000004
2023-08-22,08:00:00,남부,427.1617015
2023-08-22,09:00:00,남부,508.1941371
2023-08-22,13:00:00,남부,561.7543082999999
2023-08-22,18:00:00,남부,559.2057896
2023-08-22,19:00:00,남부,558.2471813
2023-08-22,21:00:00,남부,556.0302039000001
2023-08-22,22:00:00,남부,555.4172523
2023-08-22,23:00:00,남부,556.3119849
2023-08-23,00:00:00,남부,556.4604416999999
2023-08-23,01:00:00,동부,406.4816476
2023-08-23,02:00:00,동부,402.218659
2023-08-23,03:00:00,동부,399.992495
2023-08-23,04:00:00,동부,398.7028252
2023-08-23,05:00:00,동부,400.7454546
2023-08-23,06:00:00,동부,399.4725532
2023-08-23,07:00:00,동부,397.77917379999997
2023-08-23,08:00:00,동부,405.6493774
2023-08-23,09:00:00,동부,411.0061339
2023-08-23,10:00:00,동부,439.2640098
2023-08-23,11:00:00,동부,453.3931549
2023-08-23,12:00:00,동부,454.10960800000004
2023-08-23,13:00:00,동부,459.7924997
2023-08-23,14:00:00,동부,464.31796969999994
2023-08-23,15:00:00,동부,475.5591228
2023-08-23,16:00:00,동부,514.7817834
2023-08-23,17:00:00,동부,515.2376873999999
2023-08-23,18:00:00,동부,512.7071791999999
2023-08-23,19:00:00,동부,512.9032768
2023-08-23,20:00:00,동부,505.84523390000004
2023-08-23,21:00:00,동부,456.111769
2023-08-23,22:00:00,동부,431.5980178
2023-08-23,23:00:00,동부,412.94102439999995
2023-08-24,00:00:00,동부,410.67355580000003
2023-08-23,01:00:00,수도권,57.9895046
2023-08-23,02:00:00,수도권,37.7433168
2023-08-23,03:00:00,수도권,34.640403199999994
2023-08-23,04:00:00,수도권,34.629686299999996
2023-08-23,05:00:00,수도권,34.595227
2023-08-23,06:00:00,수도권,40.7057256
2023-08-23,07:00:00,수도권,47.3449714
2023-08-23,08:00:00,수도권,60.1660495
2023-08-23,09:00:00,수도권,60.503627900000005
2023-08-23,10:00:00,수도권,73.96641650000001
2023-08-23,11:00:00,수도권,77.5445019
2023-08-23,12:00:00,수도권,76.5985008
2023-08-23,13:00:00,수도권,77.43254879999999
2023-08-23,14:00:00,수도권,76.4082047
2023-08-23,15:00:00,수도권,76.74074329999999
2023-08-23,16:00:00,수도권,77.1257731
2023-08-23,17:00:00,수도권,76.0938405
2023-08-23,18:00:00,수도권,75.2357334
2023-08-23,19:00:00,수도권,74.2942749
2023-08-23,20:00:00,수도권,68.782164
2023-08-23,21:00:00,수도권,60.8296677
2023-08-23,22:00:00,수도권,60.4509502
2023-08-23,23:00:00,수도권,61.5840611
2023-08-24,00:00:00,수도권,61.511371999999994
2023-08-23,01:00:00,중부,0.6040408
2023-08-23,02:00:00,중부,0.6068612
2023-08-23,03:00:00,중부,0.6100909999999999
2023-08-23,04:00:00,중부,0.6062582
2023-08-23,05:00:00,중부,0.608958
2023-08-23,06:00:00,중부,0.6094887
2023-08-23,07:00:00,중부,0.6231286
2023-08-23,08:00:00,중부,0.7752538
2023-08-23,09:00:00,중부,1.0232544000000001
2023-08-23,10:00:00,중부,2.8250395999999998
2023-08-23,11:00:00,중부,5.6669905
2023-08-23,12:00:00,중부,5.7241802999999996
2023-08-23,13:00:00,중부,5.8150649
2023-08-23,14:00:00,중부,5.7310227
2023-08-23,15:00:00,중부,3.9852688
2023-08-23,16:00:00,중부,1.1369120000000001
2023-08-23,17:00:00,중부,1.0254169
2023-08-23,18:00:00,중부,0.8502034
2023-08-23,19:00:00,중부,0.6821328
2023-08-23,20:00:00,중부,0.6232456
2023-08-23,21:00:00,중부,0.6172030000000001
2023-08-23,22:00:00,중부,0.6026431
2023-08-23,23:00:00,중부,0.6097779
2023-08-24,00:00:00,중부,0.6189134000000001
2023-08-23,01:00:00,남부,463.20439909999993
2023-08-23,02:00:00,남부,404.10513890000004
2023-08-23,03:00:00,남부,404.1467314
2023-08-23,04:00:00,남부,404.13512260000005
2023-08-23,05:00:00,남부,404.1508538
2023-08-23,06:00:00,남부,404.1748872
